deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,OrX,OrY,OrZ,GyX,GyY,GyZ
50,-1.75,2.82,-1.46,0.87,-1.49,9.65,128.25,5.38,9.00,0.37,0.75,-1.72
50,-0.34,1.11,-1.13,0.94,-1.64,9.62,132.00,5.19,9.75,-0.54,-0.08,-1.89
50,-0.74,3.88,-1.57,1.25,-1.55,9.60,137.31,7.00,9.13,-0.14,-0.31,-1.81
50,-0.40,3.94,-1.27,1.64,-1.70,9.51,143.19,9.13,10.00,-0.72,-0.54,-2.44
50,-1.07,4.41,0.27,1.78,-1.90,9.45,149.38,10.56,10.94,-0.95,0.27,-1.90
50,-2.81,2.74,1.95,1.78,-2.25,9.37,155.31,10.25,13.25,-1.13,0.30,-2.22
50,-7.12,4.59,1.69,1.91,-2.44,9.30,160.13,11.13,14.50,-0.70,0.16,-1.19
50,-2.90,6.29,2.90,2.33,-2.46,9.20,163.56,13.19,15.00,-0.11,-0.74,-1.23
50,-6.94,5.03,1.64,2.59,-2.54,9.10,165.88,15.19,15.44,-0.35,-0.26,-0.34
50,-4.95,6.06,1.83,2.95,-2.58,8.98,165.88,16.81,16.00,-0.01,-1.04,-0.08
50,-2.48,6.21,2.70,3.46,-2.55,8.81,165.25,20.44,16.00,0.19,-1.13,0.19
50,-5.62,5.74,2.65,3.50,-2.73,8.74,162.31,20.81,17.19,0.22,-0.52,1.29
50,-3.29,6.88,3.97,3.51,-2.74,8.73,158.44,21.06,17.31,0.46,-0.29,1.22
50,-5.08,4.17,4.64,3.20,-3.11,8.73,154.00,19.56,19.12,-0.16,0.16,2.15
50,-4.07,4.46,3.88,2.93,-3.26,8.76,146.88,17.56,20.50,0.72,-0.45,2.40
50,-2.09,4.95,3.66,2.76,-3.23,8.83,139.63,16.69,19.94,0.77,-0.41,2.43
50,0.09,5.83,2.93,2.23,-3.38,8.92,129.19,14.06,20.56,0.70,-0.02,3.69
50,-0.79,4.67,0.48,1.38,-3.50,9.05,118.31,8.06,21.12,0.53,1.02,3.74
50,-2.09,0.24,-0.89,0.43,-3.60,9.11,108.19,2.56,21.50,-0.26,0.86,4.08
50,-1.44,-3.90,-4.00,-0.39,-3.45,9.17,99.50,-2.31,20.56,0.90,0.58,1.25
50,0.41,-12.63,-3.45,-0.82,-3.14,9.25,96.06,-4.81,18.75,-1.71,1.15,2.78
50,3.75,-8.28,-1.66,-1.09,-3.32,9.16,93.06,-6.38,19.87,0.56,-0.81,-1.59
50,-1.09,-6.94,-2.91,-1.48,-3.07,9.19,90.37,-8.69,18.44,0.51,0.83,2.65
50,3.50,-1.64,-1.89,-1.28,-2.42,9.41,86.69,-7.50,14.44,1.14,-1.57,1.19
50,-0.43,-4.04,-3.12,-0.92,-2.41,9.45,86.19,-5.38,14.25,-0.21,-0.78,0.48
50,5.11,-4.82,-2.22,-0.38,-2.44,9.49,86.37,-2.19,14.38,-0.03,-0.97,-0.69
50,1.27,-2.94,-3.25,-0.27,-2.51,9.47,87.94,-1.56,14.81,-0.42,0.33,-0.99
51,1.23,-5.50,-1.36,-0.35,-2.73,9.41,91.50,-2.06,16.12,-0.36,0.60,-1.11
50,0.70,-4.76,-0.79,-0.56,-2.69,9.41,94.37,-3.25,16.00,0.13,0.84,-0.67
50,0.57,-4.95,-1.46,-0.75,-2.79,9.36,97.12,-4.38,16.56,-0.23,0.33,-1.41
50,-0.36,-1.42,-1.92,-0.63,-2.75,9.39,100.44,-3.63,16.31,0.27,0.02,-0.90
50,-0.18,-0.50,-2.51,-0.37,-2.73,9.41,103.06,-2.13,16.19,-0.01,-0.64,-1.29
50,1.60,0.95,-0.71,0.21,-2.66,9.43,107.00,1.25,15.75,-0.16,-0.47,-0.99
50,-1.05,2.43,-0.98,0.46,-2.80,9.38,109.31,2.69,16.62,0.03,-0.43,-0.94
50,4.50,1.14,0.42,1.03,-2.69,9.37,112.44,6.06,16.06,-0.00,-0.97,-1.58
50,1.48,2.45,-0.06,1.22,-2.71,9.34,116.19,7.19,16.12,-0.11,0.21,-1.36
50,2.04,3.86,0.10,1.07,-2.63,9.38,121.00,6.25,15.63,-0.26,1.55,-1.82
50,-0.06,2.22,-0.20,0.27,-2.68,9.42,125.87,1.56,15.88,0.23,2.02,-1.23
50,-2.99,3.04,0.53,-0.61,-2.58,9.44,129.63,-3.56,15.25,0.03,2.23,-0.66
50,-1.68,2.05,0.19,-0.98,-2.58,9.40,133.69,-5.75,15.31,0.52,0.67,-1.06
50,-1.01,4.18,-0.37,-1.09,-2.37,9.45,136.69,-6.38,14.13,0.10,0.56,-0.98
50,-0.42,2.36,0.93,-1.09,-2.42,9.43,139.50,-6.38,14.38,0.06,-0.30,-1.28
50,-2.23,6.03,0.28,-1.05,-2.19,9.49,141.13,-6.19,13.00,0.52,0.06,-0.38
50,-0.70,5.69,1.93,-0.70,-2.16,9.53,142.69,-4.13,12.75,0.22,-0.85,-0.75
50,-2.02,4.44,1.90,-0.47,-2.14,9.55,143.00,-2.75,12.63,-0.15,-0.03,0.12
50,-2.83,4.39,0.65,-0.40,-2.07,9.57,141.81,-2.63,12.38,0.32,-0.59,0.36
50,-0.85,5.60,0.70,-0.15,-1.82,9.63,140.63,-1.06,10.88,0.40,-0.45,0.43
50,-2.15,5.79,0.52,-0.15,-1.84,9.62,138.63,-0.88,10.69,-0.31,-0.16,0.90
50,-0.40,5.13,1.96,-0.06,-2.03,9.59,136.56,-0.37,11.81,-0.22,-0.21,0.66
50,-1.21,6.78,2.63,-0.31,-2.29,9.52,134.19,-1.31,12.94,-1.02,0.62,1.27
50,-3.38,4.60,3.18,-0.59,-2.79,9.38,130.13,-3.44,16.06,-0.97,-0.35,1.36
50,-0.04,9.16,3.39,-0.62,-2.83,9.36,126.19,-3.38,16.75,-0.25,0.01,1.55
50,-1.44,5.41,3.11,-0.93,-3.37,9.15,120.87,-4.94,19.25,-1.94,0.28,1.79
50,-0.23,4.29,0.00,-1.55,-3.63,8.97,114.62,-8.19,21.87,-0.53,0.80,2.35
50,6.03,-1.13,-1.00,-1.69,-3.84,8.86,110.62,-10.13,23.25,-0.40,-0.54,0.27
50,4.00,5.51,-5.75,-2.24,-3.78,8.76,109.19,-11.94,23.19,-0.38,2.05,0.98
50,-2.77,-1.02,-7.74,-2.98,-4.72,8.05,108.37,-17.37,28.87,-2.58,1.07,-0.18
50,-1.01,-11.47,-6.59,-2.71,-6.07,7.19,105.75,-16.69,38.00,-4.08,-0.81,-0.28
50,-0.20,-16.58,0.53,-1.93,-6.85,6.74,104.94,-12.31,45.19,-1.94,-1.75,-0.76
50,1.09,6.10,-4.81,-2.09,-5.44,7.88,102.00,-11.38,37.50,4.73,-0.68,3.28
50,-1.44,-1.83,-3.31,-1.52,-4.78,8.42,97.69,-10.38,28.31,0.36,-1.65,-1.68
50,18.30,1.03,2.85,-0.15,-5.52,8.10,102.75,-1.94,34.00,-1.52,-2.18,-1.47
50,-23.71,-1.19,-12.75,-1.05,-5.73,7.88,106.50,-3.75,34.06,-2.21,4.34,-0.44
50,4.18,1.34,-3.30,-0.33,-5.39,8.18,104.62,-6.19,35.69,2.36,-6.77,-1.82
50,22.56,-7.61,1.77,2.95,-5.14,7.80,99.37,17.50,31.81,-1.97,-5.39,-2.56
50,-39.18,-4.58,-9.48,0.22,-5.66,8.00,101.50,5.50,35.13,-0.62,7.47,4.75
50,36.36,17.77,-1.34,1.71,-4.57,8.50,96.31,7.94,29.56,2.37,-4.89,-1.10
50,12.51,-4.80,-3.76,-0.13,-5.34,8.22,100.56,3.94,33.06,-0.75,6.59,0.87
50,-27.76,10.62,-15.70,-1.64,-4.01,8.79,91.94,-13.44,26.44,4.33,-4.56,-0.50
50,38.86,5.46,5.74,0.40,-4.46,8.72,91.37,2.63,25.56,-2.14,-3.51,-2.51
50,-36.70,5.85,-15.88,-2.80,-4.40,8.30,91.94,-12.00,28.94,0.58,8.17,5.24
50,9.57,-0.32,-4.30,-0.12,-4.06,8.92,87.00,-3.56,24.56,-1.24,-5.71,2.40
50,22.41,-11.41,3.51,-0.54,-4.47,8.70,91.00,-0.06,27.25,-0.83,4.47,0.05
50,-7.16,13.56,-10.84,-1.18,-3.57,9.05,85.25,-11.06,22.44,3.35,-5.09,-4.86
50,38.67,7.95,2.62,0.64,-4.06,8.90,86.75,3.75,24.50,-1.10,-4.00,-4.71
50,-37.14,-9.23,-12.22,-1.98,-4.57,8.44,89.56,-11.63,28.44,-0.50,9.32,4.54
50,-0.10,-2.49,-8.27,-0.53,-3.86,8.99,81.87,-6.81,22.81,-2.48,-6.69,3.34
50,36.65,-17.40,2.00,2.65,-4.05,8.52,99.62,15.69,25.37,-4.98,2.09,-12.91
50,-33.89,21.24,-4.11,-1.01,-2.61,9.39,85.56,-10.25,17.56,7.26,-1.43,9.96
50,21.41,15.03,-10.97,2.15,-2.08,9.33,92.62,12.69,12.56,1.38,-10.70,-3.91
50,-3.74,-13.53,-5.03,3.44,-1.27,9.09,99.19,20.56,7.94,-2.81,3.08,-3.87
50,-1.34,1.21,-2.72,3.36,-0.53,9.19,99.00,20.00,3.31,1.94,-2.24,-0.55
50,11.55,1.07,-3.96,4.00,0.07,8.95,99.69,24.06,-0.44,0.68,-0.72,-0.29
50,-3.07,6.84,-5.50,3.52,0.30,9.14,100.19,21.00,-1.88,0.45,1.30,0.03
50,2.81,1.25,-2.37,3.40,0.00,9.19,99.69,20.31,0.00,-1.00,-0.11,0.24
51,0.35,0.73,-1.45,3.27,-0.37,9.23,99.94,19.50,2.31,-0.46,0.49,-0.16
50,5.15,2.03,-2.58,3.14,-0.45,9.27,99.62,18.69,2.81,0.13,0.38,0.24
50,2.51,0.28,-2.00,2.67,-0.67,9.41,99.19,15.75,4.06,-0.60,1.06,-0.32
50,0.20,-2.26,-1.00,1.90,-0.91,9.57,100.44,11.19,5.44,-0.15,2.12,0.18
50,-1.07,0.63,-0.10,1.05,-0.69,9.72,98.69,6.13,4.00,0.74,1.28,0.39
50,0.94,1.43,0.53,0.62,-0.37,9.77,98.06,3.63,2.19,0.50,0.87,0.21
50,1.65,3.43,-4.37,0.47,0.13,9.79,97.44,2.75,-0.75,3.01,-0.26,0.55
50,2.97,15.53,-12.70,0.58,1.20,9.71,98.25,3.38,-7.00,1.43,0.13,-1.25
50,6.76,-7.66,-7.54,-0.21,-0.84,9.76,105.06,-1.25,4.94,-6.67,2.90,-1.86
50,-6.63,-1.04,-1.56,-1.95,-2.25,9.34,104.31,-11.44,13.56,-3.32,3.46,-0.01
50,3.22,-1.04,9.32,-2.45,-3.39,8.86,106.31,-14.50,20.94,-1.40,0.47,-1.15
50,-5.52,0.23,16.98,-2.96,-3.64,8.60,104.75,-17.56,22.94,-0.73,0.89,1.45
50,0.45,-1.71,11.18,-2.58,-3.32,8.85,105.25,-15.25,20.50,2.31,-1.38,-0.37
50,0.97,2.45,-0.68,-1.84,-2.10,9.39,106.69,-10.81,12.63,2.79,-1.76,-0.76
50,0.73,1.43,-14.23,-1.22,-1.18,9.65,107.94,-7.13,7.00,1.88,-1.03,-0.05
50,-2.28,-1.21,-17.37,-0.64,-0.98,9.73,107.44,-3.75,5.75,-0.81,-1.42,0.92
50,9.16,1.12,-4.59,-0.03,-1.39,9.70,105.81,-0.19,8.13,-0.81,-0.57,-0.04
50,9.97,3.03,6.90,-0.89,-1.99,9.56,106.00,-5.19,11.75,-1.27,3.09,-0.11
50,7.05,0.21,8.77,-3.07,-2.66,8.92,110.50,-14.94,15.75,-0.42,6.81,-1.83
50,-18.04,0.27,-3.44,-6.00,-2.61,7.29,113.06,-34.63,19.37,-0.25,5.39,1.51
50,-16.13,3.77,-5.77,-5.89,-2.51,7.42,112.06,-38.88,19.00,-0.27,-3.65,-0.20
50,-0.61,11.74,-20.46,-0.01,-3.28,9.24,113.25,-11.38,19.56,0.15,-18.95,-7.55
50,14.21,1.99,-4.88,6.77,-1.57,6.90,122.37,37.38,14.00,1.11,-10.77,-3.83
50,0.21,8.68,-6.68,8.64,-1.61,4.34,119.62,58.81,18.44,1.10,-5.91,0.65
50,7.36,-0.47,-4.29,9.51,-1.47,1.83,117.87,73.50,34.50,-0.41,-4.83,-1.21
50,-5.11,2.66,-2.16,9.65,-1.70,0.35,116.75,80.19,67.87,0.49,-3.03,1.71
50,14.65,2.73,-3.86,9.58,-1.97,-0.65,111.62,77.69,106.37,0.14,-0.77,-0.31
50,8.73,8.40,-14.41,9.38,-2.21,1.79,110.69,76.50,64.69,1.55,8.59,1.80
50,-3.29,8.05,-25.52,6.40,-2.70,6.91,108.37,49.00,23.87,1.82,14.82,3.26
51,-15.53,1.88,0.31,1.40,-2.97,9.23,102.37,12.19,18.31,0.81,7.03,1.77
50,-9.22,4.55,3.33,-0.08,-2.50,9.47,99.69,-0.25,15.06,0.52,0.25,0.29
50,-4.07,-2.03,-1.25,2.15,-3.49,8.90,97.81,7.31,19.25,-3.25,-10.14,-0.31
50,3.28,3.15,-12.88,7.03,-2.51,6.34,102.44,38.88,22.81,-0.14,-10.59,-7.16
50,5.53,4.98,-4.39,9.32,-0.61,2.96,113.31,68.87,12.75,2.84,-5.55,-0.92
50,0.83,4.09,-5.19,9.64,-0.94,1.48,106.19,77.81,28.06,0.01,-3.57,-0.32
50,14.35,-0.45,-8.94,9.76,-0.36,0.83,108.87,84.56,3.13,-0.35,-0.39,-1.05
50,9.72,11.67,-17.83,8.97,0.04,3.95,109.00,72.37,-0.06,2.94,8.97,-0.78
50,-29.17,-0.06,-8.34,4.74,-0.73,8.54,110.50,36.38,2.88,-3.58,13.98,0.00
50,-1.63,-1.37,0.27,1.59,-1.57,9.54,106.69,11.69,9.00,-0.13,4.74,2.83
50,3.61,-0.90,-0.29,0.05,-1.48,9.69,101.44,1.75,9.06,0.82,2.74,0.69
50,8.49,3.85,-1.45,-1.36,-0.55,9.69,104.37,-6.13,4.88,3.07,3.26,-0.92
50,0.12,3.08,-9.05,-4.27,0.19,8.82,108.56,-20.94,-0.12,2.32,7.60,-1.04
50,-4.19,4.65,-9.23,-7.74,0.88,5.94,109.87,-47.06,-5.50,1.23,9.77,1.11
50,-4.44,2.78,-3.22,-9.42,1.37,2.34,104.31,-69.62,-23.25,-0.56,8.45,0.36
50,-4.66,2.85,-0.87,-9.69,1.26,-0.76,100.31,-82.56,-101.87,-0.73,6.18,-1.06
50,-2.72,2.26,-0.76,-9.33,1.22,-2.73,95.50,-73.94,-153.31,-1.03,4.04,-0.09
50,1.59,2.28,2.69,-8.88,1.57,-3.83,88.81,-66.12,-157.63,-1.18,2.45,1.10
50,0.39,2.06,2.43,-8.29,1.65,-4.95,82.50,-59.38,-160.81,-1.00,3.22,-1.00
50,-1.98,2.67,-2.43,-7.85,2.03,-5.50,73.50,-53.88,-160.31,-1.22,2.00,-0.20
50,-4.68,1.10,0.35,-7.26,2.13,-6.23,66.12,-48.94,-161.13,-1.73,3.04,-0.70
50,-3.56,0.46,2.28,-7.15,2.29,-6.30,60.13,-46.81,-159.88,-0.54,0.13,-0.19
50,-2.98,0.80,2.05,-7.11,2.41,-6.29,57.63,-46.44,-159.19,-0.84,0.18,-0.03
50,-2.07,1.42,1.93,-7.20,2.33,-6.22,57.19,-47.13,-159.13,0.21,-0.27,-0.33
50,-4.14,1.12,0.96,-7.25,2.29,-6.18,57.56,-47.69,-159.56,-0.42,-0.13,-0.51
50,-6.21,1.06,0.49,-7.50,2.01,-5.98,61.31,-49.88,-161.38,0.45,-1.02,-0.69
50,-7.75,2.28,1.15,-7.97,1.43,-5.52,69.69,-54.38,-165.38,0.85,-1.72,-1.27
50,-13.03,-1.44,-0.34,-8.66,0.64,-4.54,80.62,-62.06,-171.88,1.85,-3.21,-1.57
50,-7.22,1.22,-2.34,-9.47,-0.71,-2.41,99.12,-75.06,163.38,4.26,-5.48,-1.13
50,-11.29,5.18,-10.45,-9.67,-0.84,1.33,108.44,-80.69,32.38,2.29,-9.37,0.94
50,4.23,5.99,-16.81,-6.73,0.00,7.12,104.06,-43.38,0.00,0.19,-15.62,0.75
50,-0.41,-1.89,-15.89,-0.43,0.00,9.79,105.87,-2.50,0.00,0.41,-13.52,-1.31
50,5.06,-1.78,-23.24,5.66,0.34,7.99,101.25,35.25,-2.44,1.57,-14.20,2.16
50,-4.52,-8.05,-13.92,8.89,-0.52,4.08,90.31,65.12,7.38,1.66,-10.91,1.89
50,-4.75,-8.55,-3.98,9.61,-1.92,-0.26,70.75,78.56,97.81,3.20,-8.45,4.86
50,-2.95,1.19,-0.19,8.40,-4.12,-2.91,33.81,59.00,125.25,5.19,-4.77,4.39
50,1.44,-1.26,-2.31,7.33,-5.39,-3.63,11.88,48.38,124.00,0.81,-2.67,1.76
50,-5.20,-4.20,-5.81,6.70,-6.00,-3.90,0.37,43.06,123.00,1.82,-1.63,0.55
50,-4.83,0.45,-0.71,6.64,-6.29,-3.51,353.75,42.63,119.19,0.75,-0.12,0.77
50,-1.44,-1.10,-5.47,6.80,-6.16,-3.44,352.25,43.88,119.12,-0.21,-0.57,-0.21
50,-3.08,0.96,-4.01,6.71,-6.18,-3.58,349.63,43.19,120.06,0.43,-0.43,0.66
50,3.10,1.32,-7.49,6.59,-6.24,-3.70,349.19,42.25,120.62,-0.69,0.14,-0.15
50,-1.45,-0.99,-7.17,6.87,-5.95,-3.67,356.38,44.44,121.62,-1.11,1.65,-0.20
50,7.34,0.18,-8.44,7.48,-5.41,-3.29,8.25,49.75,121.25,-1.23,2.68,-1.53
50,5.15,1.09,-12.70,8.54,-4.31,-2.13,28.25,60.56,116.25,-2.91,4.93,-3.08
50,3.00,-7.65,-11.72,9.59,-1.98,0.36,55.94,78.12,79.62,-0.28,9.45,-3.00
50,0.47,-4.29,-16.46,8.22,-0.23,5.33,69.56,57.00,2.50,-1.43,11.94,-4.45
50,-7.73,-14.56,-27.26,2.93,0.57,9.33,78.06,26.12,-2.38,1.91,15.68,-1.18
50,-1.75,-12.61,-15.65,-2.42,2.16,9.25,82.12,-9.00,-11.31,3.43,9.10,-2.83
50,-4.23,-5.83,-8.87,-5.93,3.75,6.84,85.81,-33.13,-26.31,3.45,7.12,-2.30
50,-1.88,2.29,-5.89,-7.96,4.15,3.93,93.31,-51.38,-43.44,4.45,4.31,-3.06
50,0.52,4.29,3.10,-8.50,4.45,1.99,98.56,-59.56,-62.94,3.13,1.58,-0.37
50,-13.71,2.84,1.19,-8.40,4.87,1.28,103.25,-60.38,-75.44,2.44,-2.27,2.02
50,-7.10,3.42,3.38,-6.71,6.77,2.29,102.75,-47.13,-71.94,2.12,-5.33,6.13
50,-4.20,-1.56,-5.47,-3.40,8.49,3.53,101.00,-25.37,-68.00,2.10,-8.75,5.62
50,-7.11,-5.79,-8.46,0.49,9.14,3.51,99.62,-1.56,-68.81,1.24,-6.31,6.60
50,7.69,-7.35,-10.05,4.18,8.65,1.91,98.06,21.50,-74.31,1.40,-9.26,5.28
50,6.05,-6.67,-9.99,6.19,7.44,-1.54,97.06,38.38,-95.06,3.18,-8.96,4.52
51,2.29,1.54,-3.68,6.15,6.14,-4.53,97.94,39.19,-123.12,3.85,-3.59,2.32
50,7.05,5.98,-6.72,5.67,5.53,-5.77,94.81,35.94,-134.94,2.64,-1.88,0.03
50,5.28,2.95,-7.17,5.87,5.80,-5.29,96.12,35.94,-134.50,-1.83,1.26,-0.07
50,1.64,1.81,-12.69,6.65,6.66,-2.74,97.37,41.56,-118.44,-4.56,4.85,-0.07
50,-2.83,2.03,-15.64,6.52,6.88,2.48,100.94,43.44,-79.75,-9.90,6.73,-0.83
50,-11.51,9.15,-13.10,5.47,3.02,7.55,104.12,35.06,-31.50,-11.23,6.02,4.10
50,-13.86,-8.80,-14.07,3.14,-4.26,8.25,94.19,22.50,20.37,-14.32,5.06,7.31
50,-7.24,-7.75,-8.81,0.14,-8.29,5.23,86.44,3.63,51.69,-12.92,4.49,5.18
50,-7.02,8.14,-1.32,-0.90,-9.02,3.72,80.69,-4.38,65.69,-2.11,0.43,2.52
50,1.91,2.52,0.82,-1.06,-9.47,2.29,77.19,-5.69,75.81,-1.60,-0.05,1.47
50,2.24,-0.05,2.21,-1.65,-9.55,1.43,74.12,-9.25,81.19,-0.87,0.26,0.57
50,1.03,-0.27,2.45,-2.01,-9.55,0.92,72.69,-11.31,83.87,-0.56,0.47,0.96
50,0.36,-3.04,2.86,-2.33,-9.51,0.47,70.75,-13.75,87.12,-1.11,0.36,0.49
50,1.61,-4.98,3.18,-2.48,-9.48,0.26,70.25,-14.63,88.37,0.14,0.19,0.27
50,-5.33,-19.33,2.59,-2.53,-9.36,1.41,70.69,-14.94,81.37,5.89,-1.42,-1.03
50,-10.50,15.30,-13.15,-0.25,-6.71,7.14,82.69,-1.44,43.19,17.86,-6.08,0.63
50,-12.80,-3.72,-12.21,3.88,-2.37,8.68,92.25,23.31,15.31,6.31,-5.45,-1.79
50,5.20,3.10,-8.21,6.35,1.85,7.23,99.87,40.38,-14.38,5.27,-5.95,-5.49
50,0.82,19.21,-2.38,6.14,6.77,3.54,112.44,38.75,-62.31,14.74,-3.35,-5.12
50,-4.49,-2.07,-2.72,6.28,7.45,1.02,108.81,39.81,-82.19,2.87,-2.91,-0.59
50,1.99,-3.47,-1.77,6.46,7.18,-1.62,102.06,41.25,-102.69,4.89,-3.30,0.28
50,-1.82,-9.98,-6.16,6.21,6.39,-4.08,98.44,39.31,-122.56,1.10,-2.98,1.26
50,3.70,-0.24,-5.53,5.89,5.29,-5.77,93.50,36.88,-137.44,3.31,-2.20,0.62
50,-1.55,0.31,1.60,5.82,4.02,-6.78,79.62,36.38,-149.25,3.13,-1.02,1.67
50,-0.65,-6.28,-4.34,5.67,2.95,-7.43,12.38,35.31,-158.31,2.14,-0.91,1.22
50,0.27,-0.86,-2.46,5.56,2.00,-7.82,13.13,34.50,-165.63,0.70,0.25,0.64
50,2.92,1.64,-6.86,5.67,2.30,-7.65,15.25,35.31,-163.25,-2.49,0.52,0.29
50,2.78,3.02,-9.02,6.09,3.09,-7.03,18.31,38.38,-156.19,-1.76,1.20,0.77
50,-0.78,-1.83,-4.05,6.49,3.67,-6.35,78.81,41.50,-149.88,-1.41,1.17,-0.23
51,-1.01,1.96,-3.12,6.67,3.93,-6.01,79.56,42.81,-146.81,-0.36,0.95,-0.18
50,-0.60,-0.22,-8.70,6.78,4.02,-5.82,80.50,43.75,-145.31,0.20,-0.56,0.21
50,2.00,3.64,-7.67,6.51,3.72,-6.31,79.56,41.63,-149.44,0.54,-0.68,0.43
50,0.46,1.34,-4.53,6.53,3.70,-6.30,80.19,41.75,-149.56,-0.22,0.20,-0.15
50,-3.53,-0.33,-0.94,6.60,3.81,-6.16,80.81,42.31,-148.19,-0.19,0.41,0.02
50,-7.66,-3.46,4.17,6.67,3.79,-6.10,80.31,42.81,-148.06,0.09,-0.14,0.32
50,-5.55,-0.46,7.45,6.83,3.46,-6.12,75.94,44.13,-150.44,0.57,0.36,0.19
50,-10.89,-5.05,8.42,6.93,3.20,-6.15,73.31,44.94,-152.44,1.11,-1.10,1.01
50,-5.95,-3.09,4.78,6.61,2.48,-6.80,66.69,42.38,-159.94,0.44,-0.89,0.53
50,-4.43,-2.81,3.37,6.31,2.37,-7.11,24.44,40.06,-161.50,0.27,-0.32,-0.35
50,-4.72,-2.75,2.41,6.22,2.41,-7.18,21.81,39.38,-161.44,0.72,0.07,-0.70
50,-4.90,-1.73,4.53,6.09,2.33,-7.32,18.56,38.38,-162.25,0.79,-0.23,-0.54
50,-5.81,-3.65,2.43,5.95,2.17,-7.47,16.44,37.38,-163.75,0.64,-0.45,-0.17
50,-4.54,0.91,3.23,5.74,1.98,-7.69,11.00,35.81,-165.50,1.07,0.31,-1.03
50,0.75,-0.81,-2.82,5.62,2.23,-7.71,5.38,34.94,-163.81,0.84,0.10,-1.54
50,-1.62,-3.08,-4.62,5.62,2.53,-7.62,1.12,34.94,-161.56,-0.29,0.73,-1.40
50,1.88,-0.10,-6.54,5.67,2.88,-7.45,358.31,35.38,-158.81,-0.04,0.30,-0.76
50,0.48,-3.14,-9.22,5.86,3.20,-7.17,358.69,36.69,-155.88,-0.93,0.52,0.21
50,3.22,1.20,-11.22,5.95,3.08,-7.15,0.19,37.38,-156.63,-0.06,0.00,0.81
50,4.20,1.27,-12.81,6.00,3.34,-6.99,1.19,37.69,-155.19,-1.21,0.16,-0.16
50,4.05,1.08,-10.71,5.93,3.70,-6.87,65.25,37.44,-151.81,-0.50,-0.46,-0.12
50,3.12,2.89,-11.51,5.79,4.11,-6.75,70.56,36.19,-150.25,-2.37,0.43,-0.56
50,0.86,-1.24,-7.94,5.66,4.92,-6.30,82.50,35.69,-142.94,-1.39,-0.29,-0.81
50,0.26,-0.43,-4.47,5.52,5.47,-5.97,89.75,34.31,-138.63,-1.43,0.57,-0.79
50,-6.48,-6.65,1.44,5.62,6.18,-5.12,94.50,34.75,-131.19,-1.86,1.37,-0.65
50,-7.78,-5.40,4.47,5.76,6.43,-4.64,95.37,35.56,-126.31,-0.45,0.90,0.25
50,-6.42,-6.87,10.64,6.11,6.19,-4.50,93.69,38.06,-125.31,0.11,-0.37,1.52
50,-6.45,-5.50,-0.04,6.45,5.70,-4.67,89.62,40.94,-128.50,-0.03,-0.30,1.28
50,4.38,1.33,1.29,6.15,5.12,-5.65,89.81,39.63,-136.19,1.47,-2.77,0.71
50,-0.55,-0.67,-12.46,6.13,5.59,-5.22,95.25,38.44,-134.69,-2.88,0.52,-0.70
50,-0.47,1.10,-4.03,6.25,6.40,-4.00,104.12,39.25,-124.31,-2.72,0.75,0.31
50,1.88,7.21,0.78,6.17,7.54,-1.07,113.00,40.44,-105.37,-6.65,3.02,-1.20
50,-1.69,3.85,-8.14,5.23,7.19,4.11,125.44,33.81,-68.56,-11.57,5.19,-1.94
50,-9.32,8.61,-23.26,3.95,3.40,8.30,128.31,25.94,-29.94,-11.15,5.51,2.05
50,-0.61,3.11,-0.16,2.59,-0.67,9.43,127.69,16.75,0.50,-5.77,2.58,0.66
50,-2.51,-2.27,-3.50,1.59,-2.65,9.30,127.25,9.38,15.88,-4.89,2.40,0.89
50,-6.22,-2.44,-2.04,0.73,-3.96,8.94,125.19,4.25,23.87,-1.34,1.58,0.99
50,-0.88,2.33,-3.71,0.46,-3.78,9.03,125.69,2.69,22.69,0.94,0.18,-0.50
50,-0.54,4.26,-5.71,0.45,-3.51,9.14,126.00,2.63,21.00,0.45,0.21,0.63
50,-0.86,1.51,-8.69,0.38,-3.21,9.25,125.31,2.25,19.12,1.28,-0.21,-0.17
50,-0.53,2.30,-9.06,0.54,-2.54,9.45,124.37,3.19,15.06,1.57,-0.53,0.52
50,1.00,0.35,-4.08,0.74,-2.04,9.56,122.87,4.31,12.06,0.60,-0.35,0.36
50,-1.47,4.03,-3.10,0.60,-1.83,9.61,121.37,3.50,10.75,-0.06,0.23,0.17
50,-1.39,1.34,2.21,0.53,-2.39,9.49,123.12,3.13,14.13,-1.51,0.31,-0.50
50,-2.25,-0.59,3.83,0.50,-3.03,9.31,121.62,2.94,18.00,-1.14,-0.44,1.29
50,1.56,3.42,6.15,1.09,-3.24,9.18,121.37,6.38,19.44,-0.18,-1.46,-0.42
50,4.24,4.85,8.18,1.56,-3.51,9.02,122.56,9.13,21.25,-0.82,-0.30,-0.15
50,2.18,-1.56,10.92,1.51,-4.15,8.75,123.69,8.88,25.37,-2.27,0.30,-0.25
50,2.75,-4.04,14.04,1.53,-4.85,8.38,125.62,9.00,30.06,-0.68,0.35,-0.43
50,0.69,0.10,11.22,1.42,-4.60,8.54,126.75,8.38,28.25,1.16,0.51,-0.27
50,-0.47,1.51,7.27,1.28,-4.11,8.80,127.75,7.50,25.00,0.94,0.53,-0.04
