deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,QuatW,QuatX,QuatY,QuatZ,OrX,OrY,OrZ,GyX,GyY,GyZ
51,-0.02,0.01,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.00,0.00
50,-0.04,0.03,-0.07,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,0.00
50,-0.01,0.04,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,-0.01
50,-0.02,0.01,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.00
50,-0.04,0.03,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,-0.00
50,-0.03,0.03,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.00,-0.00
50,-0.01,0.03,-0.04,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.00,0.00
50,-0.01,0.03,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,0.00
50,-0.01,0.04,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.01,0.00,-0.00
50,-0.02,0.02,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,-0.00
50,-0.03,0.01,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.01
50,-0.04,0.03,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.01
50,-0.02,0.05,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.00,-0.00
50,-0.01,0.01,-0.05,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.00
50,-0.01,0.03,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.01,0.00,-0.01
50,-0.04,0.03,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.01
50,-0.03,0.04,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.01
50,-0.04,0.03,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.01
50,-0.02,0.04,0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.00,-0.01
50,-0.04,0.04,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.01
50,-0.01,0.06,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.00
50,-0.02,0.03,-0.05,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,0.00
50,-0.03,0.03,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,0.01
50,-0.04,0.07,-0.05,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.00
50,-0.01,0.02,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,0.00
50,-0.03,0.06,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.01,-0.00,0.00
50,-0.04,0.04,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,0.00
50,-0.01,0.04,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,0.00
50,-0.03,0.03,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,-0.00
51,-0.02,0.04,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,0.00
50,-0.01,0.04,-0.04,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.00
50,-0.02,0.03,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.00
50,-0.03,0.03,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,-0.00
50,-0.01,0.01,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.00
50,-0.04,0.04,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,0.00
50,-0.03,0.04,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.01,0.00,0.00
50,-0.01,0.03,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.00
50,0.00,0.05,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.00,-0.00
50,-0.02,0.03,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.00
50,-0.02,0.00,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,-0.00
50,-0.02,0.01,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,-0.00
50,-0.01,0.05,-0.05,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.00
50,-0.02,0.03,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.00,-0.00
50,-0.01,0.05,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,-0.00
50,-0.01,0.02,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,-0.00
50,-0.02,0.01,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.00
50,-0.02,0.04,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,-0.00
50,-0.04,0.02,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.00
50,-0.02,0.03,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.00
50,-0.01,0.05,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.00
50,-0.01,0.03,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.00
50,-0.05,0.04,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.01,0.00
50,-0.03,0.04,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.01,0.00,0.00
50,-0.02,0.03,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.01,-0.00,0.00
50,-0.03,0.02,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.00,0.00
50,-0.01,0.01,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,0.00
50,-0.04,0.03,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,0.00
50,-0.03,0.04,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.00,0.00
50,-0.03,0.00,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.00,0.00
50,-0.03,0.03,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,-0.00
50,-0.01,0.03,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,-0.00
50,-0.03,0.02,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.01,0.00
50,-0.01,0.02,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,-0.00
50,-0.05,0.04,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.00
50,-0.02,0.05,-0.05,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.00
50,-0.02,0.03,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,-0.00
50,-0.03,0.04,0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,-0.00
50,-0.06,0.05,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.00
