deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,OrX,OrY,OrZ,GyX,GyY,GyZ
51,0.20,2.35,2.03,-1.01,9.75,-0.04,330.38,-5.81,-90.50,-0.28,-0.71,-0.27
50,-0.80,2.74,0.05,-1.05,9.74,0.40,333.00,-6.13,-88.31,-1.18,-0.81,-0.11
50,0.89,0.43,-0.93,-1.11,9.68,1.05,334.50,-6.44,-84.44,-1.19,-0.61,-0.18
50,-0.07,-1.68,-3.04,-1.05,9.61,1.64,335.94,-6.31,-81.06,-1.20,-0.72,0.11
50,-2.18,-2.44,-4.52,-0.81,9.53,2.14,336.44,-5.00,-77.75,-0.84,-0.77,0.38
50,-1.17,-2.53,-7.47,-0.67,9.47,2.45,336.56,-4.00,-75.81,-0.65,-0.22,0.15
50,-1.86,-0.51,-7.08,-0.67,9.44,2.53,336.38,-3.94,-75.00,0.12,0.06,-0.05
50,0.51,1.21,-5.26,-0.81,9.48,2.35,336.69,-4.75,-76.06,0.30,0.44,-0.37
50,0.16,1.57,-2.70,-0.97,9.53,2.07,336.00,-5.69,-77.69,0.74,0.55,-0.04
50,-0.25,0.92,0.67,-0.93,9.61,1.69,334.81,-5.44,-80.00,0.74,0.45,0.32
50,-0.54,0.09,3.95,-0.85,9.65,1.47,332.75,-4.94,-81.37,-0.14,0.80,0.14
50,0.78,-1.54,2.02,-0.96,9.66,1.32,331.50,-5.50,-81.87,0.47,0.51,-0.23
50,2.10,-1.50,0.61,-1.00,9.67,1.21,330.50,-5.88,-82.81,0.20,0.55,0.11
50,0.85,-0.67,-0.13,-0.91,9.71,0.97,328.56,-5.31,-84.19,0.55,0.30,0.20
50,0.16,-0.39,0.19,-0.92,9.73,0.78,328.06,-5.38,-85.31,0.24,0.38,-0.12
50,-0.44,-0.25,-0.15,-0.96,9.73,0.69,327.88,-5.63,-85.87,0.19,0.15,-0.06
50,0.25,-0.33,-0.33,-1.03,9.73,0.64,328.25,-6.00,-86.19,0.16,-0.02,-0.10
50,0.45,-0.60,-0.29,-1.10,9.72,0.58,328.75,-6.44,-86.56,0.14,-0.03,-0.17
50,0.06,-0.50,-0.88,-1.12,9.72,0.55,328.94,-6.56,-86.69,0.01,0.00,0.02
50,0.21,-0.23,-0.57,-1.13,9.73,0.43,329.25,-6.63,-87.44,0.41,-0.07,-0.11
50,0.99,-0.22,-0.16,-1.19,9.72,0.30,329.75,-6.94,-88.12,0.14,0.04,-0.05
50,-0.16,-0.31,-0.55,-1.17,9.73,0.28,329.81,-6.88,-88.31,0.04,-0.11,0.02
50,-0.14,-0.97,-1.30,-1.23,9.72,0.28,330.31,-7.19,-88.31,-0.03,0.01,-0.21
50,-0.25,-0.88,-1.04,-1.32,9.71,0.26,331.06,-7.69,-88.37,0.03,-0.04,-0.19
50,0.04,-1.06,-1.34,-1.48,9.69,0.23,332.25,-8.69,-88.56,0.09,0.06,-0.45
50,1.71,-1.29,4.95,-1.63,9.66,0.09,333.56,-9.56,-89.44,0.56,0.08,-0.14
50,-0.35,0.02,0.88,-1.54,9.68,0.02,333.00,-9.00,-89.81,0.22,-0.03,0.26
50,0.48,-0.60,-0.42,-1.48,9.69,0.01,332.63,-8.69,-89.87,-0.04,0.03,0.07
50,0.41,-0.40,-1.36,-1.42,9.70,0.03,332.31,-8.31,-89.75,-0.07,0.01,0.17
51,0.10,-0.40,-0.46,-1.39,9.70,0.00,332.50,-8.13,-90.00,0.13,-0.10,0.02
50,0.53,-0.37,-1.66,-1.40,9.70,0.02,332.81,-8.25,-89.87,-0.12,0.05,-0.04
50,0.66,-0.06,-0.43,-1.41,9.70,0.03,332.69,-8.25,-89.75,-0.17,0.00,-0.02
50,0.65,-0.01,-0.12,-1.43,9.69,0.16,332.88,-8.38,-89.00,-0.40,-0.04,-0.09
50,-0.69,1.03,0.87,-1.44,9.69,0.40,333.00,-8.44,-87.56,-0.57,-0.24,-0.10
50,1.45,1.66,0.39,-1.78,9.59,0.92,335.50,-10.50,-84.44,-1.49,0.31,-1.15
50,4.16,-0.18,-2.55,-2.19,9.42,1.61,336.44,-12.88,-80.25,-1.28,0.21,-0.33
50,-0.67,0.37,0.28,-2.16,9.33,2.08,335.69,-12.69,-77.37,-1.09,0.07,-0.06
50,2.46,-0.36,-3.46,-2.56,9.06,2.70,335.44,-15.13,-73.31,-1.71,1.06,-0.88
50,-1.32,-0.26,0.19,-3.00,8.76,3.22,335.56,-17.81,-69.75,-1.33,0.47,-0.93
50,1.34,-0.64,-2.87,-3.79,8.19,3.82,337.06,-22.69,-65.00,-1.98,1.29,-1.78
50,-4.55,-0.94,0.48,-4.45,7.62,4.27,338.63,-27.00,-60.69,-1.32,0.04,-1.14
50,2.21,0.60,-1.42,-5.17,6.76,4.87,341.75,-31.81,-54.19,-2.64,0.99,-2.30
50,0.92,0.49,-2.99,-5.83,5.83,5.30,343.38,-36.44,-47.75,-1.47,0.29,-1.23
50,1.22,-0.02,0.42,-6.32,5.05,5.53,344.94,-40.13,-42.38,-1.73,0.98,-1.46
50,1.37,-0.29,-3.88,-7.07,4.09,5.41,344.38,-46.13,-37.06,-2.07,2.20,-0.91
50,0.11,-2.11,-0.26,-7.57,3.23,5.32,345.38,-50.56,-31.19,-1.33,0.74,-1.59
50,-1.46,-1.40,-2.50,-8.10,2.27,5.03,346.56,-55.75,-24.25,-1.18,1.21,-1.15
50,-0.10,0.17,1.82,-8.52,1.38,4.63,347.88,-60.38,-16.56,-1.77,1.87,-1.77
50,1.32,0.37,-2.90,-8.96,0.38,3.94,347.63,-66.12,-5.56,-2.16,1.21,-0.82
50,1.74,-2.20,-3.32,-9.14,-0.33,3.51,346.63,-68.87,5.38,-1.41,1.59,-0.65
50,-0.93,0.82,4.03,-9.25,-0.43,3.21,345.50,-70.62,7.69,-0.34,0.14,-0.11
50,0.56,-0.96,-0.78,-9.38,-0.56,2.77,343.81,-73.19,11.50,-0.93,1.38,0.48
50,-3.80,-1.10,-0.43,-9.50,-0.39,2.37,341.75,-75.75,9.44,-0.27,0.64,0.20
50,0.60,0.94,9.76,-9.60,-0.38,1.93,341.50,-77.87,10.81,-0.24,0.95,0.13
50,-0.62,-0.92,0.11,-9.71,-0.47,1.26,338.25,-81.37,17.75,-1.68,1.22,-0.11
50,0.62,-0.18,1.12,-9.77,-0.59,0.46,333.75,-84.94,3.31,-2.81,1.69,-0.03
50,-0.65,1.07,-0.83,-9.77,-0.74,-0.21,329.56,-85.62,175.88,0.01,-0.17,-0.42
50,-0.22,-0.16,-0.94,-9.77,-0.81,-0.17,330.06,-85.12,175.25,-0.07,-0.06,-0.05
50,0.45,0.03,-0.19,-9.77,-0.79,-0.13,329.81,-85.19,175.25,-0.05,-0.06,0.13
50,-0.16,-0.08,-0.53,-9.77,-0.75,-0.11,329.50,-85.44,175.50,-0.00,-0.04,0.02
50,-0.45,0.22,-0.88,-9.77,-0.72,-0.10,329.38,-85.56,175.63,-0.02,0.02,0.14
50,0.29,-0.71,1.82,-9.78,-0.61,-0.08,330.88,-86.12,176.19,0.01,-0.08,0.33
50,-0.29,0.50,1.91,-9.78,-0.59,-0.08,332.56,-86.50,176.56,0.36,0.04,-0.11
50,-0.24,0.55,0.14,-9.78,-0.65,-0.08,335.13,-86.12,176.19,0.16,0.00,-0.02
50,0.05,-0.08,-0.58,-9.78,-0.66,-0.08,336.88,-86.06,176.13,0.03,0.01,-0.03
50,0.24,-0.36,-0.20,-9.78,-0.66,-0.08,336.94,-86.06,176.06,0.03,0.00,0.01
50,-0.27,0.34,-0.29,-9.78,-0.62,-0.08,336.88,-86.19,176.25,0.07,0.01,0.11
50,0.05,0.15,-0.05,-9.78,-0.61,-0.08,336.88,-86.37,176.38,0.04,-0.01,0.02
50,-0.38,0.27,-0.15,-9.79,-0.52,-0.08,336.56,-86.69,176.69,-0.01,-0.00,0.29
50,-0.19,0.53,0.01,-9.79,-0.44,-0.07,336.00,-87.25,177.31,-0.00,-0.02,0.12
50,-0.13,-0.34,-0.16,-9.79,-0.42,-0.06,335.63,-87.44,177.44,-0.11,-0.02,0.06
50,-0.02,0.13,-0.06,-9.79,-0.40,-0.06,336.56,-87.56,177.63,-0.05,-0.02,0.05
50,0.03,0.26,0.10,-9.79,-0.40,-0.06,337.63,-87.62,177.63,-0.04,0.00,-0.01
50,-0.01,-0.30,-0.08,-9.79,-0.37,-0.07,338.38,-87.69,177.69,-0.04,0.02,0.08
50,-0.12,0.00,-0.14,-9.80,-0.33,-0.07,339.00,-87.94,177.94,-0.00,0.01,0.08
50,0.12,0.12,-0.03,-9.80,-0.33,-0.07,339.69,-87.94,178.00,-0.01,-0.01,-0.02
50,0.05,0.21,-0.05,-9.80,-0.30,-0.07,340.19,-88.12,178.13,-0.04,-0.00,0.06
50,0.01,-0.06,-0.06,-9.80,-0.26,-0.07,340.38,-88.25,178.31,-0.05,-0.00,0.10
50,-0.24,-0.83,0.30,-9.80,-0.12,-0.08,340.50,-88.87,178.94,0.10,0.02,0.39
50,-0.26,0.36,2.44,-9.80,0.10,-0.02,340.56,-89.37,-179.50,0.32,-0.40,0.32
50,-1.88,0.91,5.21,-9.80,0.16,-0.27,339.13,-88.44,-179.00,-0.93,0.74,0.10
50,-0.93,0.33,2.70,-9.80,0.08,-0.25,337.00,-88.12,-179.38,-0.98,-0.50,-0.19
50,2.39,0.76,2.79,-9.80,0.17,-0.28,334.75,-88.37,-179.13,-1.11,0.25,0.32
50,2.39,-0.38,-6.67,-9.78,0.20,-0.59,330.56,-86.44,-178.88,-1.38,0.60,0.01
50,-1.06,0.80,-7.58,-9.78,0.34,-0.57,327.94,-86.19,-178.00,-0.47,0.22,0.23
50,-0.39,0.26,-8.24,-9.78,0.31,-0.57,328.63,-86.12,-178.06,0.73,-0.03,-0.07
50,-1.03,0.52,-4.68,-9.78,0.21,-0.65,332.25,-86.00,-178.63,1.24,0.12,-0.09
51,0.83,-0.19,-2.62,-9.76,0.03,-0.90,336.75,-84.94,-179.50,1.31,0.57,-0.37
50,0.77,-0.07,4.24,-9.76,-0.14,-0.91,342.81,-84.56,179.13,1.95,-0.25,-0.09
50,-0.92,0.12,-1.86,-9.80,-0.06,-0.15,341.06,-89.00,179.56,-0.64,0.48,0.03
50,2.67,-1.58,4.76,-9.80,-0.09,-0.28,343.81,-88.19,179.38,0.87,0.87,-0.14
50,-2.21,0.32,2.66,-9.80,0.06,-0.11,342.31,-89.25,-179.63,-0.12,-0.86,0.52
50,-1.24,0.07,2.43,-9.80,0.06,0.02,341.25,-89.44,-0.50,-0.41,-0.13,-0.19
50,1.14,0.24,2.61,-9.80,-0.02,0.05,340.00,-89.62,0.12,-0.87,-0.03,-0.28
50,1.76,0.05,0.42,-9.80,-0.07,0.06,337.44,-89.44,0.37,-1.11,0.03,-0.04
50,4.32,-0.27,-2.73,-9.80,-0.04,-0.20,334.63,-88.75,179.75,-0.69,0.48,0.22
50,0.32,1.62,-3.65,-9.80,0.21,-0.24,331.13,-88.06,-178.69,-1.04,0.44,0.56
50,-1.36,-0.20,-11.28,-9.77,0.42,-0.62,328.56,-85.56,-177.50,0.53,0.33,0.36
50,-2.89,0.96,-5.35,-9.78,0.46,-0.45,331.56,-86.19,-177.25,1.15,-0.13,-0.16
50,-0.68,-0.16,-4.77,-9.78,0.13,-0.69,336.50,-85.81,-179.19,1.14,0.66,-0.83
50,2.77,0.38,-5.31,-9.74,-0.34,-1.02,342.25,-83.62,177.94,1.18,0.48,-0.85
50,0.12,2.22,8.89,-9.75,-0.63,-0.72,349.94,-84.31,176.25,2.21,-0.74,-0.14
50,-2.57,9.41,-6.60,-9.78,-0.66,0.00,346.31,-86.12,176.13,1.47,-1.13,-0.02
50,0.41,-1.06,1.58,-9.77,-0.72,-0.04,347.13,-85.69,175.69,0.27,0.08,-0.11
50,-0.38,-0.85,-0.08,-9.78,-0.65,-0.07,346.44,-86.12,176.13,-0.13,-0.02,0.15
50,0.37,0.44,-0.13,-9.78,-0.59,-0.07,345.75,-86.44,176.50,-0.11,0.03,0.03
50,-0.24,0.30,-0.07,-9.78,-0.59,-0.07,345.75,-86.44,176.50,0.02,0.01,-0.01
50,0.08,-0.28,-0.29,-9.78,-0.60,-0.09,345.75,-86.37,176.44,-0.02,0.03,-0.06
50,-0.23,-0.02,0.04,-9.78,-0.61,-0.08,345.81,-86.37,176.38,0.02,-0.04,0.03
50,0.02,0.13,-0.26,-9.78,-0.59,-0.07,345.69,-86.50,176.50,0.01,-0.00,0.05
50,-0.03,0.49,0.01,-9.78,-0.57,-0.07,345.69,-86.56,176.63,0.02,-0.01,0.00
50,-0.10,-0.01,-0.01,-9.78,-0.58,-0.07,345.81,-86.50,176.56,0.01,0.02,-0.01
50,-0.03,0.21,-0.03,-9.78,-0.59,-0.08,345.81,-86.50,176.50,-0.01,0.02,-0.03
50,-0.03,0.00,-0.07,-9.78,-0.59,-0.08,345.81,-86.44,176.50,0.00,-0.03,-0.01
50,0.00,-0.16,-0.22,-9.78,-0.58,-0.08,345.75,-86.50,176.50,-0.00,0.00,0.01
50,0.00,0.13,-0.03,-9.78,-0.58,-0.08,345.81,-86.50,176.50,0.05,0.02,0.01
51,-0.02,-0.02,-0.05,-9.78,-0.58,-0.08,346.00,-86.50,176.50,0.13,0.00,0.02
50,-0.13,0.10,0.03,-9.78,-0.57,-0.09,346.38,-86.50,176.56,0.12,0.02,0.07
50,-0.21,0.12,-0.17,-9.79,-0.51,-0.08,346.56,-86.81,176.88,0.38,-0.06,0.18
50,-1.73,0.98,3.13,-9.79,-0.45,0.07,346.94,-87.25,2.69,-0.15,-0.24,0.07
50,-1.88,-0.27,1.21,-9.79,-0.53,-0.07,346.19,-87.00,177.00,-0.45,0.53,-0.22
50,-3.15,-1.07,-1.87,-9.78,-0.57,0.00,345.00,-86.56,176.63,-0.57,-0.99,-0.00
50,-3.28,-0.60,1.07,-9.75,-0.58,0.86,344.00,-84.75,3.31,-0.02,-1.88,-0.14
50,-0.95,-1.02,-1.00,-9.64,-0.71,1.59,343.75,-80.56,25.50,-0.42,-1.65,-0.21
50,-1.39,-0.32,-2.57,-9.37,-0.71,2.79,342.56,-74.69,16.50,0.12,-3.42,0.25
50,-0.98,0.49,-2.65,-8.82,-0.67,4.23,341.69,-65.69,9.50,-0.11,-2.98,-0.04
50,-1.67,0.40,-5.55,-8.06,-0.74,5.53,341.25,-57.38,7.94,-0.15,-3.79,-0.14
50,-0.65,1.29,-1.67,-6.50,-0.68,7.30,341.19,-44.44,5.81,0.56,-5.22,-0.11
50,0.47,0.51,-3.89,-4.89,-0.70,8.46,341.69,-32.00,4.63,-0.04,-3.77,-0.36
50,1.00,0.02,-5.69,-3.18,-0.78,9.24,342.06,-21.19,5.00,0.02,-4.13,-0.21
50,0.25,0.54,-2.87,-1.12,-0.51,9.72,341.56,-9.19,3.31,0.62,-4.62,0.22
50,0.10,0.45,0.45,0.91,-0.20,9.76,340.88,3.25,1.56,0.80,-4.09,0.09
50,0.05,-0.08,-3.16,2.36,-0.12,9.51,340.94,12.25,0.69,-0.04,-2.96,-0.15
50,2.81,0.04,-2.92,3.75,0.00,9.05,341.75,20.75,0.25,0.26,-3.04,-0.41
50,-1.10,0.22,-0.36,5.12,0.24,8.35,341.69,29.75,-1.31,0.68,-3.29,0.22
50,0.56,-0.47,-2.88,5.96,0.28,7.77,340.94,36.44,-2.06,0.15,-1.84,0.20
50,-0.02,0.06,-0.51,6.77,0.29,7.08,339.75,42.50,-2.25,0.41,-2.33,0.33
50,0.98,0.22,-2.05,7.26,0.28,6.58,339.44,46.94,-2.50,-0.02,-1.38,0.08
50,-0.11,-0.17,-1.36,7.82,0.19,5.90,339.19,51.94,-2.00,-0.09,-1.95,0.20
50,0.23,-0.22,-2.50,8.17,0.13,5.41,339.25,55.69,-1.56,-0.32,-1.16,-0.01
50,-0.68,-0.14,-3.12,8.59,0.01,4.72,339.44,60.19,-0.37,-0.20,-1.77,0.16
50,-0.71,0.73,-3.64,9.02,0.05,3.82,339.50,65.69,-0.25,-0.01,-2.21,-0.25
50,0.04,0.09,-3.40,9.43,0.23,2.66,339.94,72.75,-3.75,0.36,-2.56,-0.31
50,1.73,0.20,-2.34,9.65,0.61,1.60,340.56,78.94,-16.56,0.74,-2.24,-0.76
50,2.62,-0.04,-1.01,9.72,0.73,1.05,340.88,82.19,-33.75,-0.09,-0.84,-0.06
50,2.78,0.45,-2.15,9.73,0.74,0.90,340.75,82.87,-36.81,0.24,-0.38,-0.03
50,4.85,1.75,13.29,9.75,0.83,0.57,340.31,83.81,-4.94,-0.19,-0.80,-0.11
50,0.82,-1.60,4.68,9.76,0.84,0.28,344.63,84.69,-4.94,-0.45,-0.59,0.00
50,-0.16,-0.28,-0.59,9.76,0.86,0.28,345.25,84.69,-5.00,-0.18,-0.01,-0.11
50,-1.72,0.22,-0.52,9.75,0.96,0.28,346.25,84.25,-5.44,-0.22,-0.04,-0.26
50,-0.49,0.16,-0.67,9.75,0.95,0.28,346.81,84.06,-5.63,-0.11,0.02,0.13
50,0.14,-0.17,-0.62,9.76,0.87,0.28,346.56,84.56,-5.06,-0.08,-0.01,0.20
50,-0.17,-0.32,-0.54,9.77,0.73,0.29,345.81,85.31,-4.25,-0.03,0.02,0.36
50,-0.08,-0.49,-0.86,9.78,0.50,0.29,344.50,86.56,-2.88,-0.03,0.01,0.55
50,-0.53,-0.10,-0.64,9.79,0.25,0.28,343.06,87.75,-1.44,0.03,0.03,0.48
50,-0.32,-0.36,-0.41,9.80,0.14,0.28,342.44,88.06,-0.81,0.03,-0.01,0.07
50,-0.47,0.26,-0.78,9.80,0.10,0.28,342.00,88.19,-0.56,0.05,0.02,0.09
50,-0.36,0.22,-0.92,9.80,0.11,0.23,342.06,88.44,-0.63,0.01,0.02,-0.05
50,-0.37,0.08,-0.57,9.80,0.17,0.17,342.31,88.50,-1.00,0.04,-0.01,-0.12
50,-0.30,-0.11,-0.44,9.80,0.21,0.12,342.50,88.50,-1.19,0.00,0.01,-0.05
50,-0.35,-0.22,-0.48,9.80,0.23,0.10,342.63,88.44,-1.37,0.00,0.01,-0.04
50,-0.42,-0.16,-0.31,9.80,0.22,0.07,342.56,88.56,-1.31,0.02,0.00,0.01
50,-0.17,0.12,-0.18,9.80,0.22,0.07,342.44,88.56,-1.31,0.03,-0.00,0.01
50,0.13,-0.31,2.56,9.80,0.13,0.11,341.69,88.94,-0.75,0.21,0.22,0.37
50,-1.50,0.30,4.01,9.80,-0.14,0.21,339.75,88.44,0.81,0.17,-0.21,0.69
50,-2.79,-0.73,2.86,9.80,-0.23,-0.13,339.44,88.37,178.56,-0.38,-0.67,0.04
50,-1.34,0.72,-1.66,9.79,-0.15,-0.37,341.00,87.62,179.06,-0.28,-0.47,-0.44
50,2.84,0.54,-2.20,9.78,0.04,-0.57,342.13,86.62,-179.69,0.07,-0.30,-0.20
50,1.48,-0.21,-5.70,9.78,-0.01,-0.63,342.44,86.25,179.94,-0.48,0.04,0.15
50,0.77,-0.36,-5.83,9.77,-0.04,-0.78,342.94,85.56,179.75,-0.22,-0.34,0.12
50,-1.61,-0.06,-6.99,9.77,-0.06,-0.81,343.25,85.12,179.56,-0.16,0.06,-0.06
50,-1.66,0.62,-4.32,9.77,0.06,-0.80,343.56,85.19,-179.75,0.69,0.15,-0.39
50,-2.06,0.77,-2.73,9.78,0.25,-0.65,342.94,85.69,-178.75,0.73,0.46,-0.49
50,-0.51,0.52,4.81,9.79,0.44,-0.31,341.50,86.69,-177.56,1.13,0.63,-0.42
51,4.06,2.87,-10.98,9.79,0.49,0.11,344.31,86.81,-3.06,0.25,-0.25,0.33
50,3.00,2.10,7.52,9.79,0.56,0.04,342.63,87.06,-2.81,1.09,-0.52,-0.80
50,-0.43,0.88,0.52,9.79,0.56,-0.05,343.19,86.37,-176.38,-0.95,0.02,0.47
50,0.28,0.15,5.00,9.79,0.42,-0.01,343.69,87.37,-177.38,-0.35,-0.12,0.23
50,-1.20,-0.08,1.40,9.80,0.26,-0.18,344.94,88.00,-178.19,-1.05,-0.46,0.47
50,-1.00,-0.26,-4.06,9.79,0.12,-0.38,346.75,87.94,-179.13,-0.42,-0.63,0.20
50,-1.53,0.65,-6.10,9.78,0.12,-0.63,347.50,86.31,-179.25,-0.35,-0.27,-0.02
50,-0.76,0.40,-8.23,9.78,0.14,-0.57,348.06,86.25,-179.19,0.35,0.47,-0.12
50,0.04,1.04,-8.00,9.79,0.10,-0.44,346.56,87.31,-179.25,0.74,0.01,0.10
50,0.42,0.94,-4.54,9.80,0.04,-0.25,343.50,88.12,-179.63,1.10,0.66,0.15
50,-2.16,0.90,-3.51,9.80,-0.03,-0.09,340.00,89.37,179.81,0.92,0.03,0.01
50,0.05,0.88,5.07,9.80,0.03,0.21,336.88,89.37,-0.06,0.73,1.12,-0.18
50,0.24,-3.78,-4.80,9.80,0.03,0.13,340.69,89.37,-0.25,0.91,0.66,0.46
50,-2.00,-0.26,2.07,9.80,-0.03,0.28,339.88,88.25,0.31,0.12,0.02,0.07
50,-1.99,0.52,0.42,9.80,0.10,0.10,341.00,88.87,-0.50,-0.28,-0.47,-0.27
50,0.15,0.18,-0.85,9.80,0.14,0.03,341.88,89.19,-0.75,-0.17,0.01,0.02
50,1.73,0.32,0.48,9.80,0.19,0.03,342.44,88.81,-1.06,-0.13,-0.03,-0.06
50,-0.38,-0.28,-0.22,9.80,0.20,0.02,342.88,88.75,-1.12,-0.05,0.00,-0.01
50,-0.42,0.05,-0.65,9.80,0.21,0.02,342.88,88.75,-1.19,0.00,-0.01,-0.03
50,-0.24,-0.02,-0.27,9.80,0.21,0.01,342.94,88.69,-1.19,-0.02,-0.01,-0.02
50,-0.37,0.05,-0.38,9.80,0.23,0.01,343.00,88.62,-1.31,0.00,0.01,-0.01
50,-0.32,-0.26,-0.36,9.80,0.22,-0.02,342.94,88.62,-178.69,-0.01,0.01,0.02
50,-0.37,-0.08,-0.34,9.80,0.22,-0.03,342.94,88.69,-178.69,0.03,-0.00,-0.04
50,-0.24,0.11,-0.48,9.80,0.23,-0.03,342.94,88.56,-178.56,0.00,0.00,-0.01
50,-0.37,0.00,-0.30,9.80,0.24,-0.04,343.00,88.50,-178.50,-0.02,-0.00,0.01
50,-0.30,-0.18,-0.23,9.80,0.24,-0.04,343.06,88.50,-178.50,0.02,0.01,0.00
50,-0.44,0.02,-0.39,9.80,0.26,-0.08,343.06,88.44,-178.50,-0.01,-0.03,-0.07
50,-0.23,-0.02,-0.29,9.80,0.31,-0.09,343.44,88.06,-178.13,-0.01,0.02,-0.08
50,-0.31,0.00,-0.36,9.80,0.32,-0.11,343.50,88.00,-178.13,-0.01,-0.00,0.00
51,-0.33,-0.06,-0.31,9.80,0.31,-0.13,343.50,87.94,-178.13,-0.01,-0.00,0.01
50,-0.26,-0.06,-0.33,9.80,0.30,-0.15,343.38,88.00,-178.19,0.02,-0.00,0.02
50,-0.33,-0.05,-0.21,9.80,0.29,-0.16,343.31,88.00,-178.25,0.01,-0.00,0.01
50,-0.24,0.00,-0.28,9.80,0.29,-0.17,343.25,87.94,-178.25,0.02,-0.00,0.01
50,-0.30,-0.04,-0.23,9.80,0.28,-0.18,343.13,88.00,-178.31,0.02,0.00,0.02
50,-0.33,0.00,-0.26,9.80,0.27,-0.20,343.06,88.00,-178.38,0.01,0.00,0.02
50,-0.27,-0.01,-0.22,9.80,0.26,-0.20,343.00,88.00,-178.38,0.00,0.01,0.02
50,-0.30,-0.03,-0.23,9.80,0.25,-0.21,342.94,88.00,-178.50,0.01,-0.00,0.01
50,-0.31,-0.06,-0.17,9.80,0.25,-0.22,342.94,87.94,-178.50,0.01,-0.01,0.00
50,-0.27,0.02,-0.22,9.80,0.25,-0.23,342.88,87.94,-178.50,0.02,-0.00,0.03
50,-0.04,0.07,-0.16,9.80,0.22,-0.24,342.69,88.06,-178.63,0.02,0.01,0.07
50,0.05,0.09,-0.21,9.80,0.19,-0.24,342.44,88.19,-178.88,0.01,0.00,0.08
50,-0.12,-0.04,-0.17,9.80,0.14,-0.25,342.13,88.25,-179.13,0.02,-0.00,0.10
50,0.02,0.05,-0.20,9.80,0.10,-0.26,341.88,88.31,-179.31,0.01,-0.02,0.06
50,-0.23,-0.08,-0.12,9.80,0.08,-0.27,341.69,88.31,-179.50,0.00,-0.01,0.07
50,0.33,0.26,-0.14,9.80,0.06,-0.26,341.56,88.37,-179.56,0.02,0.04,0.02
50,-0.06,0.05,-0.14,9.80,0.06,-0.26,341.44,88.37,-179.56,0.05,0.01,-0.00
50,-0.07,-0.04,-0.10,9.80,0.06,-0.26,341.38,88.37,-179.56,0.03,-0.01,-0.01
50,-0.25,-0.01,-0.08,9.80,0.05,-0.29,341.25,88.25,-179.63,0.03,-0.09,0.01
50,-0.12,-0.04,-0.09,9.79,0.08,-0.38,341.19,87.69,-179.50,0.06,-0.21,-0.06
50,0.09,0.16,-0.31,9.79,0.08,-0.40,341.13,87.56,-179.50,-0.01,0.14,-0.00
50,-0.07,0.01,-0.11,9.79,0.10,-0.37,341.31,87.69,-179.38,-0.01,0.04,-0.06
50,-0.18,0.15,-0.15,9.80,0.11,-0.34,341.38,87.87,-179.31,-0.01,0.02,0.00
50,0.39,0.09,-0.05,9.80,0.12,-0.33,341.50,87.87,-179.25,-0.02,0.04,-0.03
50,-0.07,0.06,-0.17,9.79,0.12,-0.35,341.44,87.81,-179.25,0.02,-0.10,0.02
50,0.29,-0.03,-0.08,9.79,0.13,-0.40,341.44,87.50,-179.19,0.04,-0.08,-0.02
50,0.13,0.00,-0.20,9.79,0.14,-0.52,341.38,86.75,-179.13,0.05,-0.31,-0.09
50,0.16,0.05,-0.09,9.79,0.16,-0.54,341.38,86.62,-179.00,-0.01,0.14,0.06
50,-0.03,-0.01,-0.09,9.79,0.13,-0.51,341.31,86.81,-179.19,-0.01,-0.01,-0.00
50,0.05,0.02,-0.05,9.79,0.12,-0.50,341.25,86.94,-179.19,0.02,0.03,0.02
50,-0.10,0.03,-0.03,9.79,0.13,-0.53,341.25,86.75,-179.19,0.02,-0.09,-0.02
50,-0.04,0.05,-0.13,9.79,0.14,-0.54,341.25,86.62,-179.13,0.01,0.04,-0.00
50,0.13,-0.08,-0.34,9.78,0.15,-0.57,341.31,86.56,-179.13,0.03,-0.04,-0.03
50,-0.01,0.05,-0.12,9.79,0.14,-0.55,341.25,86.62,-179.06,0.01,0.06,0.01
50,-0.06,0.05,-0.04,9.78,0.15,-0.56,341.25,86.56,-179.13,0.02,-0.05,-0.03
50,0.17,0.11,-0.20,9.78,0.16,-0.57,341.31,86.44,-179.00,0.03,-0.01,-0.02
50,-0.29,-0.11,0.09,9.78,0.15,-0.56,341.25,86.50,-179.06,-0.01,0.03,0.03
50,0.00,-0.03,-0.23,9.78,0.14,-0.56,341.13,86.56,-179.13,0.02,-0.01,0.01
50,-0.12,0.00,0.00,9.78,0.13,-0.55,341.06,86.62,-179.19,0.01,0.02,0.03
50,0.02,0.04,-0.03,9.78,0.13,-0.59,341.00,86.44,-179.19,0.03,-0.09,-0.01
50,-0.06,0.04,-0.17,9.78,0.14,-0.64,341.00,86.19,-179.19,0.03,-0.13,-0.03
50,-0.02,0.01,-0.04,9.77,0.17,-0.72,341.13,85.69,-179.00,0.01,-0.16,-0.08
50,0.17,0.04,-0.32,9.77,0.20,-0.78,341.31,85.25,-178.81,-0.03,-0.11,-0.03
50,-0.17,0.03,-0.09,9.77,0.21,-0.81,341.31,85.06,-178.75,0.00,-0.06,-0.04
50,0.03,0.05,-0.15,9.76,0.23,-0.86,341.50,84.81,-178.63,0.01,-0.09,-0.04
50,0.05,0.02,0.13,9.76,0.25,-0.90,341.56,84.56,-178.50,0.03,-0.07,-0.05
